,dataset_id,dataset_name
2275,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2276,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2277,53af2f77-00bf-4079-95d8-eef990caeff2,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19: Innate Cells
2278,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2279,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2280,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2281,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2282,0f6d4993-c092-43c3-81c4-90d85a05ec11,T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets
2283,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2284,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2285,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2286,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2287,db6092a8-e5d1-4742-bcef-15879da72e82,Activated PBMCs - Expanded cohort CITE-seq
2288,ceb423a7-5b3b-49e6-9205-eafbb0b0ca3c,nygc multimodal pbmc
2289,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2290,c5a3bdec-60f9-4957-8a6c-d48b9164bf6b,B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets
2291,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2292,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2293,b976e4cb-968a-4ee2-b11d-b3aa21d68d11,multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples
2294,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2295,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2296,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2297,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2298,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2299,8cb0106b-b34d-4daa-8997-93b011cd48f2,Individual Single-Cell RNA-seq PBMC Data from Lee et al.
2300,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2301,ceb423a7-5b3b-49e6-9205-eafbb0b0ca3c,nygc multimodal pbmc
2302,db6092a8-e5d1-4742-bcef-15879da72e82,Activated PBMCs - Expanded cohort CITE-seq
2303,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2304,07f8f239-2136-4c71-911b-908d9af3080a,PBMCs
2305,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2306,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2307,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2308,726df212-bed0-491b-932b-190260c02e61,COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets
2309,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2310,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2311,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2312,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2313,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2314,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2315,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2316,53af2f77-00bf-4079-95d8-eef990caeff2,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19: Innate Cells
2317,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2318,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2319,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2320,b976e4cb-968a-4ee2-b11d-b3aa21d68d11,multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples
2321,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2322,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2323,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2324,d2a06160-4186-4f7d-94ea-87450b0a90d7,Classical Monocyte sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets
2325,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2326,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2327,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2328,39c0575c-5f9c-4009-bac0-6378d6f9214d,Type I interferon autoantibodies are associated with systemic immune alterations in patients with COVID-19
2329,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2330,7fd5fde0-93c4-40bb-ad87-2e5bb1c7895d,Individual Single-Cell RNA-seq PBMC Data from Wilk et al.
2331,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2332,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2333,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2334,0f6d4993-c092-43c3-81c4-90d85a05ec11,T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets
2335,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2336,c5a3bdec-60f9-4957-8a6c-d48b9164bf6b,B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets
2337,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2338,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2339,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2340,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2341,b976e4cb-968a-4ee2-b11d-b3aa21d68d11,multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples
2342,b976e4cb-968a-4ee2-b11d-b3aa21d68d11,multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples
2343,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2344,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2345,d2a06160-4186-4f7d-94ea-87450b0a90d7,Classical Monocyte sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets
2346,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2347,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2348,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2349,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2350,a05266c2-3af3-4d95-9295-ea7c25a2d218,Single-cell multi-omics analysis of the immune response in COVID-19
2351,b976e4cb-968a-4ee2-b11d-b3aa21d68d11,multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples
2352,ecfa4a1d-560f-4d7a-8e39-b232c13c543e,Global
2353,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2354,0b504a72-9d51-43f1-ae63-b880ac307bc5,Tabula Sapiens - All Cells
2355,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2356,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2357,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2358,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2359,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2360,d2a06160-4186-4f7d-94ea-87450b0a90d7,Classical Monocyte sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets
2361,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2362,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2363,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2364,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2365,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2366,db6092a8-e5d1-4742-bcef-15879da72e82,Activated PBMCs - Expanded cohort CITE-seq
2367,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2368,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2369,726df212-bed0-491b-932b-190260c02e61,COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets
2370,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2371,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2372,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2373,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2374,d084f1e1-42f1-4f65-8e5a-3ae93a05756c,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung
2375,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2376,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2377,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2378,f75da78d-4e9a-4f38-9d80-175a6aa4552e,"Krasnow Lab Human Lung Cell Atlas, Smart-seq2"
2379,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2380,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2381,726df212-bed0-491b-932b-190260c02e61,COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets
2382,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2383,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2384,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2385,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2386,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2387,db6092a8-e5d1-4742-bcef-15879da72e82,Activated PBMCs - Expanded cohort CITE-seq
2388,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2389,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2390,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2391,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2392,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2393,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2394,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2395,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2396,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2397,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2398,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2399,a05266c2-3af3-4d95-9295-ea7c25a2d218,Single-cell multi-omics analysis of the immune response in COVID-19
2400,1c190d8b-7dc9-42f0-803c-8949b539278c,Platelet sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets
2401,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2402,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2403,d2a06160-4186-4f7d-94ea-87450b0a90d7,Classical Monocyte sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets
2404,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2405,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2406,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2407,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2408,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2409,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2410,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2411,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
